context,nouns
"먼저, 복합 재난 및 사고위험의 선제적 대응체제 구축을 위한 과제들을 추진한다. 구체적으로, 지진 등에 의한 극한재해 비상대응 능력 향상을 위해 원전 비상대응 능력 강화 및 정밀점검을 확대 추진하고, 사고관리계획서 제출 등 안전관리 강화조치를 이행하게 한다. 극한 환경 하에서 중대사고 배제 및 완화기술을 개발하여 후쿠시마 사고와 같은 예상치 못한 원전 중대사고에 대응할 수 있는 심층방어 강화 원천기술을 개발하고, 방사성물질 무방출(zero-release) 구현을 위한 피동안전개념 및 중대사고 배제기술을 개발한다. 또한 원전 보안‧방호 역량 강화를 위해 물리적 방호설비의 성능과 유효성을 평가하여 개선하고 사이버보안사고 예방·대응 및 복구체계를 구축할 계획이다.","{' 속', ' 방지', ' 기술', '극한 환경', '피동', ' 방출', ' 대응', ' 안전', ' 것', ' 수', ' 대표', '원전', ' 사성', ' 사고', ' 개발', ' 원전', ' 물질', ' 중대', ' 배제', '예상', ' 개념', ' 구현', '방'}"
"미래전략기술 개발을 위해서 먼저 신기술 융합·접목을 통한 새로운 원자력 영역 개척이 필요하다. 인공지능, 빅 데이터, 3D 프린팅, 로봇 등 제4차 산업혁명을 견인하는 신기술과의 적극적 융합을 도모하고 첨단 계산과학(computational science)에 기반을 둔 가상원자로(virtual reactor)를 개발한다. 원자력 기초·기반연구 및 실증역량 선진화로 산업경쟁력을 향상하기 위해 핵자료 생산, 소재 개발, 해석 체계, 실증 등 연구개발 및 기반 구축을 추진하고 상용경수로에서 개발되는 안전기술을 제4세대 원전으로 확장한다. 공고해진 원자력 산업기반을 바탕으로, 원자력 영역을 새롭게 개척해 新수요를 창출하고 극한 환경, 온실가스 감축 등 미래사회 수요전망에 기반을 두는 중장기적인 기술 역량을 확보하고자 한다.","{' 확장', '원자력', ' 개발', ' 곳', ' 견인', ' 원전', '안전', ' 기술', ' 중', ' 신기술', '신기술', ' 첨단', ' 안전', '첨단', ' 혁명', ' 것', ' 계산과학', '제4차 산업', ' 기반', ' 원자로'}"
"특히, 원자력 전문 인력의 고령화·퇴직으로 신규 전문 인력확보가 현안으로 부상하고 있다. 이를 위해, 통합 인력수급 계획수립 및 국내 원자력교육 훈련기관간 역할 정립 등을 통한 통합조정 기능 강화, 전문분야별 맞춤형 인력양성 및 공급 프로그램의 시행, 국제수준에 부합하는 국제 교육훈련 프로그램의 개발 및 확산을 추진한다. 또한 창의적이고 도전적인 원자력R&D 혁신체제 구축을 위해 단순 추격연구에서 벗어나 창의성을 기반으로 하는 선도연구 중심으로 전환하며, 스타프로젝트, X-프로젝트를 추진하여 문제해결 및 한계 돌ㅇ파형 연구개발 지원체제를 강화한다. 그리고 R&D 혁신을 유도하고 성과를 창출하는 기획․평가 중점으로 운영하는 것과 부처공동의 연구기획 활성화와 연구개발 주체간 효율적 역할분담의 맞춤형 기획을 통해 기초기술에서 상용화로 이어지는 전주기적 연계·협업체계를 강화한다.","{'창의', '원자력', ' 추구', '지원', ' 추진', ' 혁신', ' 강화', ' 명', ' 체제', ' 연구', ' 것', ' 도전', ' 기반', ' 요구'}"
"제4차 원자력진흥종합계획의 방사선 산업 육성정책 추진으로 방사선 시장이 점차 성장(’11년 12.7조원→’14년 16.5조원)하고 있지만, 직접 생산규모가 약 4.2조원에 불과해 방사선 산업을 주력산업으로 육성하기에는 한계가 있다. 이는 방사선 산업 성장을 견인할 중견기업의 부족, 인력수급 불균형 등 산업 생태계 활력요인이 취약하기 때문이다. 따라서 방사선이용개발 촉진 계획은 방사선산업의 자생적 성장을 유도하기 위한 방사선 이용개발의 부가가치 증대를 목표로 한다. 방사선 원천기술 확보는 방사선 시장 선도를 위한 기술경쟁력을 확보하고, 방사선,산업 육성에 중추적 역할을 위한 핵심적인 사업이다. 세부적으로, ‘국가동위원소네트워크’를 활용해 동위원소 공급의 안정화를 도모하고, 고부가 방사성동위원소 생산·제품화 및 산업화 등 전주기에 걸친 동위원소 R&D 프로그램을 운영하여 동위원소 신산업 창출 및 국제경쟁력 확보에 기여할 것이다.","{' 안정', ' 역할', ' 확보', ' 생산', ' 경쟁력', ' 산업', ' 시장', ' 기여', ' 도모', ' 공급', '동위', ' 요인', ' 추적', ' 것', ' 국제', ' 목표', ' 육성', ' 잭', ' 활용', ' 사업', ' 동위', ' 중', ' 말', ' 핵심', ' 정', ' 성장', '방사선', ' 부가가치', ' 계획', ' 원소', ' 증대'}"
"메이저 리그 베이스볼에서, 300 승 클럽(300 win club)에는 300 승 혹은 그 이상을 올린 투수들이 가입되어 있다. 지금까지 24명의 투수가 이 기록을 달성했다. 프로 야구 초창기에는 투수가 타자보다 유리했던 여러 규칙이 있었는데, 투수가 공을 던지는 자리에서 홈플레이트까지의 거리는 현재보다 짧았으며, 투수들은 공의 궤적을 까다롭게 하기 위해 이물질을 사용할 수 있었다. 처음으로 300승을 달성한 투수는 1888년의 퍼드 갤빈이다. 19세기에 활동했던 선수들 중 7명(갤빈, 사이 영, 키드 니콜스, 팀 키프, 존 클락슨, 찰스 래드번, 그리고 미키 웰치)이 이 클럽에 가입했고, 20세기의 첫 25년 동안 4명의 투수(크리스티 매슈슨, 월터 존슨, 에디 플랭크, 그리고 그로버 클리블랜드 알렉산더)가 이 클럽에 추가로 가입했다. 역대 다승 1위의 기록은 영의 511 승으로서, 이 기록은 현재에도, 그리고 앞으로도 절대 깨지지 않을 것으로 보인다. 현대 야구에서 투수가 25시즌 동안 매년 20승을 거둔다고 하더라도, 영의 기록에는 11승이 모자란다.","{' 이상', ' 처음', ' 역사', ' 다승', '메이저 리그', '19세기', ' 승', '메이저 리그 베이스볼', '처음', '메이저', '역대', ' 가입', ' 클럽', ' 투수', ' 최초', ' 명', ' 위', ' 달성', '승', ' 리그', ' 기록'}"
"1924년부터 1982년까지 오직 세 명의 투수(레프티 그로브, 워런 스판, 얼리 윈)만이 300 승 클럽에 가입했는데, 이렇게 줄어든 이유는 스핏볼의 금지, 밥 펠러와 같은 선수들의 제2차 세계 대전 참전, 경기에서 홈런의 중요성이 늘어난 것 등 여러가지 요소로 설명될 수 있다. 홈런이 흔해지면서, 투수에게 신체적이고 정신적인 요구가 더욱 높아졌으며, 이는 4인 선발 로테이션의 사용을 불러왔다. 1982년부터 1990년까지 6명의 선수(게일로드 페리, 필 니크로, 스티브 칼턴, 놀런 라이언, 돈 서턴, 그리고 톰 시버)가 300 승 클럽에 더 가입했다. 이 투수들은 분업으로 인한 구원투수의 증가와 확장된 스트라이크 존, 그리고 투수에게 유리하고 타자에게 불리한 새로운 구장들(셰이 스타디움, 다저 스타디움, 그리고 애스트로돔)의 도움을 받았다. 또한, 훈련 방법과 토미 존 수술과 같은 스포츠 의학에서의 발전은 선수들로 하여금 더 오랜 시간 동안 더 경쟁적인 수준을 유지할 수 있게 했다. 그 예들 중 하나로, 랜디 존슨의 경우 20대에 기록했던 승수보다 40대에 쌓아올린 승수가 더 많다.","{' 기량', ' 경쟁', '20대', ' 대', ' 애', ' 스포츠 의학', ' 수준', '홈런', ' 다저 스타디움', ' 변화', ' 수술', ' 동안', '셰이 스타디움', '선수', ' 스트로', ' 구장', ' 선발', ' 돔', ' 시기', ' 수', ' 선수', ' 유지', ' 승수', ' 투수', '랜디 존슨', ' 이름', ' 로테이션', ' 시간', ' 도움', ' 오래', ' 개수', ' 20대'}"
"300 승은 야구 명예의 전당에 들어갈 수 있는 보증 수표처럼 여겨지는데, 이 투수들이 클레멘스를 제외하고 모두 명예의 전당에 올랐기 때문이다. 클레멘스만이 지난 2013년 명예의 전당 투표에서 첫 후보로 올라 입성 요건에 절반에만 해당하는 표를 얻었고, 다음해에는 더 적은 표를 받았다. 그는 경기력 향상 약물 사용에 연루되어 있기 때문에 입성 여부가 불확실하다. 명예의 전당에 들어가기 위해서는 '은퇴한지 5년이 지나'거나 사망한지 최소 6개월 이상이어야 한다. 많은 야구 기자들과 통계학자들은 가까운 미래에 이 클럽에 가입하는 선수는 거의 없을 것이라고 장담하고 있다. 300 승 클럽 가입자 중 10명은 3000 탈삼진 클럽에도 가입되어 있다.","{' 은퇴', '3000 탈삼진 클럽', ' 후', ' 곳', ' 제외', ' 수표로', ' 승', ' 이유', ' 입성', ' 가입자', '명예의 전당', ' 가입', '클레멘스', ' 선수', ' 명예의 전당', ' 중', ' 클럽', ' 투수', ' 클레멘스', ' 유일', ' 보증', ' 명', ' 달성', ' 년', '승'}"
"전지현은 2001년에 차태현과 영화 《엽기적인 그녀》에 출연해 한국 로맨틱 코미디 영화로는 가장 높은 관객수를 동원한 영화라는 기록을 세우는 등 많은 인기를 얻었으며, 대종상영화제 여우주연상도 수상했다. 이후 《4인용 식탁》(2003), 《내 여자친구를 소개합니다》(2004), 《데이지》(2006), 《슈퍼맨이었던 사나이》(2008) 등 꾸준히 영화 출연을 했다. 2009년부터는 《블러드》와 《설화와 비밀의 부채》(2011)에 출연하면서 해외 진출을 시도했다. 그러던 중 《도둑들》(2012)에 출연해 흥행에 성공하면서 재기를 알렸고, 이어 《베를린》(2013)에 출연해 액션 영화로는 가장 많은 관객 수를 기록했다. 같은 해 《별에서 온 그대》로 14년 만에 드라마 출연을 했고, 이 작품으로 백상예술대상 TV부문 대상과 SBS 연기대상 대상을 수상했다.","{' 출연', ' 전지현', ' 마련', ' 흥행', ' 개봉', ' 주연', ' SBS 연기대상', ' 발판', ' 여우', ' 드라마', '전지현', ' 영화', ' 영화제', ' 상', ' 재기', ' 차태현', ' 대종상', ' 별에서 온 그대', ' 제목', '별에서 온 그대', ' 이름', '년', ' 성공', ' 참여', ' 년'}"
"1999년 전지현은 홍콩 가수 여명의 노래 〈사랑의 시작〉 뮤직비디오에 출연했다. 같은 해 테크노댄스를 선보인 삼성 마이젯 프린터 광고에서 청순하면서도 섹시한 이미지를 구축해 엄청난 인기를 얻으며 자유로운 사고와 당찬 이미지로 X세대의 대표 주자로 일컬어지기도 했다. 또 영화 《화이트 발렌타인》에 박신양과 함께 정민 역으로 출연하며 영화 데뷔를 했고, 이 작품으로 제35회 백상예술대상에서 영화부문 여자 신인연기상을 수상했다. 2000년에는 이정재와 함께 멜로 영화 《시월애》에 은주 역으로 출연했다. 전지현은 CF 이미지를 영화에서도 그대로 소비하고 싶지 않았기 때문에 애잔한 정서의 영화를 선택했다고 한다. 비슷한 시기 장혁의 데뷔 앨범 수록곡 〈일월지애〉와 〈Hey Girl〉 뮤직비디오에 출연했으며, 같은 소속사이던 가수 god의 세 번째 정규앨범 《Chapter 3》의 수록곡 〈거짓말〉과 〈난 사랑을 몰라〉에서 내레이션으로 참여했다.","{' 영화', ' 시작', ' 이름', ' 이정재', ' 출연', ' 구축', ' 박신양', '사랑', ' 광고', ' 가수', ' 이미지', ' 인기', ' 역', ' 년', '전지현', '화이트 발렌타인', ' 정민', ' 데뷔작'}"
"2001년에는 차태현과 함께 로맨스 코미디 영화 《엽기적인 그녀》에 출연했다. 《엽기적인 그녀》는 6주 연속 박스오피스 1위를 했고, 최종적으로 488만 명의 관객을 동원하며 한국 로맨틱 코미디 영화로는 가장 흥행한 영화라는 기록을 세웠다(이후 2007년 영화 《미녀는 괴로워》에게 밀림). 한국뿐만 아니라 홍콩 박스오피스에서도 1위를 했고, 아시아 전역에서 많은 인기를 얻었다. 이렇게 영화가 성공을 거두면서 전지현도 단숨에 톱스타로 올라섰는데, 당시 대한민국 영화 시나리오 80%가 들어왔다. CF계 입지도 더 커지면서 9개 광고를 했고, 2002년 한 해 수입 50억을 기록했다. 또 《엽기적인 그녀》로 제39회 대종상영화제에서 여우주연상과 여자 인기상 2관왕을 했다. 제22회 청룡영화상 여우주연상 후보에도 올랐으나 수상에는 실패했다.","{' 출연', ' 한국', ' 전지현', ' 수입', ' 얼마', ' 회', ' 흥행', ' 동안', ' 로맨틱 코미디 영화', ' 동원', '전지현', ' 엽기적인 그녀', '엽기적인 그녀', ' 영화', ' 영화제', ' 수', ' 관객', ' 왕', ' 대종상', ' 이후', ' 유지', ' 중', '년', ' 성공', ' 개', ' 광고', ' 명', ' 위', ' 박스오피스', ' 년', ' 관', ' 기록'}"
"2003년에는 처음으로 공포 영화 《4인용 식탁》에 박신양과 함께 주연으로 출연했다. 《4인용 식탁》은 전국적으로 71만 명의 관객수를 기록했다. 2004년에는 장혁과 함께 《내 여자친구를 소개합니다》에 출연했다. 이 영화는 한국에서 200만 명의 관객수를 기록했고, ""각종 CF에서 보여준 이미지의 재탕""이라며 대부분 부정적인 평가를 했다. 하지만 일본에서는 박스오피스 3위로 데뷔하면서 한국영화 오프닝 신기록을 세웠고, 최종적으로 20억 엔의 수익을 올리면서 일본에서 가장 흥행한 한국영화로 기록되었다. 또 일본에서 《내 여자친구를 소개합니다》 인터뷰, 촬영지 등을 담은 오피셜북이 출간되었다. 2006년에는 홍콩 유위강 감독의 다국적 영화 《데이지》에 혜영 역으로 출연했는데, 개봉 전부터 9개 아시아 국가에 수출되며 제작비 대부분을 벌어들였다. 하지만 대한민국을 포함해 기대를 걸었던 일본에서까지 흥행에 실패했고, 《스포츠서울》은 ""한류용 기획영화의 실패 사례로 꼽힐만 하다.""고 기사를 썼다. 《데이지》로 제43회 대종상영화제 여우주연상 후보에 올랐다. 2008년에는 황정민과 함께 《슈퍼맨이었던 사나이》에 송수정 역으로 출연했다.","{' 출연', ' 친구', ' 한국', ' 처음', ' 오프닝', '영화', ' 얼마', ' 공포 영화', ' 일본', ' 장혁', ' 수익', ' 흥행', ' 송수', '전지현', ' 가중', ' 영화', ' 영화로', ' 수', ' 관객', '내 여자', ' 제목', ' 이름', ' 소개', ' 정', ' 공포', ' 역', ' 다국적', ' 4인용 식탁', ' 기록'}"
"이후 전지현은 해외 활동을 시작했다. 2009년 오시이 마모루 감독의 《블러드 : 더 라스트 뱀파이어》를 원작으로 한 일본, 홍콩, 프랑스 3개국 합작 판타지 액션 영화 《블러드》에 뱀파이어 헌터 사야 역으로 출연했다. 영화 자체는 혹평을 받았으나, 미국의 영화 평론가 로저 이버트는 ""전지현은 정말 환상적이었다. 영화 속 캐릭터를 잘 소화해냈다""며 호평을 하는 등 배우로서는 인정받았다. 2011년에는 리사 리의 동명 소설을 원작으로 한두 번 째 해외 영화 《설화와 비밀의 부채》에 리빙빙, 휴 잭맨과 함께 소피아/설화 역으로 출연했다. 또 리빙빙과 함께 2011년 7월호 《보그》 미국판에 한국 배우로는 최초로 실렸다. 두 해외 영화 《블러드》와 《설화와 비밀의 부채》는 각각 580만 달러, 1,100만 달러 의 수익을 거두면서 흥행에 실패했으나, 나중에 전지현은 얻은 것이 더 많은 값진 경험이었다고 말했다.","{' 감독', ' 판', ' 출연', ' 이', ' 한국', ' 역할', ' 맨', ' 전지현', ' 오시', ' 리빙빙', ' 수익', '전지현', ' 휴 잭맨', ' 영화', ' 휴', ' 잭', ' 영화로', ' 보그', ' 작품', ' 제목', ' 때', ' 미국', ' 블러드', '년', ' 달러', ' 이름', ' 최초', ' 배우'}"
"한동안 슬럼프에 빠져 있다가 2012년 최동훈 감독의 《도둑들》에서 줄타기 전문 도둑 예니콜 역을 맡으며 화려하게 재기에 성공했다. 《도둑들》은 최종 관객 수 1,300만 명을 넘으며 한국 영화사상 가장 많은 관객을 동원했다. 또한 아시아 8개 국가에서 개봉했는데, 홍콩 박스오피스에서는 《엽기적인 그녀》 이후 10년 만에 1위를 했다. 2012년 11월에는 《도둑들》의 번외편으로 촬영 뒷이야기와 배우들의 인터뷰 등을 다큐멘터리 형식으로 담은 《도둑들 영화를 만들다》가 개봉되었다. 한편, 전지현은 2010년 설립한 1인 기획사 제이앤코와 계약이 만료되면서 연예 사업보다 공연과 전시 사업을 주로 하는 회사 문화창고와 전속 계약을 맺었다. 소속사를 옮긴 뒤 2013년 영화 《베를린》에 련정희 역으로 출연했다. 《베를린》은 최종 관객 수 700만 명 이상을 기록하며 《아저씨》, 《좋은 놈, 나쁜 놈, 이상한 놈》을 넘어 한국 액션 장르 영화로서는 가장 많은 관객수를 기록했다. 상업적 성과 이외에 평론가, 감독들로부터 ""역대 한국 영화 최고의 액션""이라며 좋은 평가를 받았고, 전지현의 연기 역시 좋은 평가를 받았다. 2013년 3월 29일에는 올'리브의 스타 요리 서바이벌 프로그램 《마스터셰프 코리아 셀러브리티》에서 미션을 전달하는 역할로 특별 출연했다. 2013년 7월 18일 부천체육관에서 열린 제17회 부천국제판타스틱영화제에 참석해 이병헌과 함께 프로듀서 초이스상을 받았다. 2013년까지 전지현은 총 영화 관객 수 26,757,491명을 기록해 한국 여자 배우 관객 수 순위 4위를 기록했다.","{' 만', ' 감독', ' 출연', ' 한국', ' 역할', ' 전지현', ' 회사', ' 전속', '영화', ' 홍콩', ' 계약', '도둑들', ' 배역', ' 도둑들', ' 순위', '전지현', ' 엽기적인 그녀', ' 영화', ' 슬럼프', ' 재기', ' 수', ' 베를린', ' 관객', ' 작품', ' 이후', ' 제목', ' 여자', ' 이름', '년', ' 극복', ' 위', ' 배우', ' 년', ' 기록'}"
"2013년 12월부터는 SBS 드라마 《별에서 온 그대》에 한류 스타 천송이 역으로 출연했다. 이는 1999년 《해피투게더》 이후 14년 만의 드라마 작품으로, 이 전에 《도둑들》에서 함께 했던 김수현과 주연을 맡았다. 《별에서 온 그대》는 최고 시청률 28.1%, 평균 시청률 22.6%를 기록하며 단 한 번도 동시간대 시청률 1위를 놓친 적이 없다. 이 드라마로 2014년 5월 27일 열린 제50회 백상예술대상에서 TV 대상을 포함해 InStyle상까지 2관왕에 올랐다. 같은 해 《별에서 온 그대》로 2014년 SBS 연기대상에서 최고상인 대상과 베스트 커플상, 10대 스타상, 프로듀서상을 수상하여 4관왕에 올랐다.","{' 만', ' 대상', ' 출연', ' 역할', ' 남자', ' 전지현', ' 얼마', ' 주연', ' SBS 연기대상', ' 년대', ' 드라마', '전지현', ' 상', ' 명칭', ' 평균', ' 왕', ' 시청률', ' 별에서 온 그대', ' 연기', '별에서 온 그대', ' 이름', ' 시상식', ' 배우', ' 년', ' 관', ' 개'}"
"전지현은 CF 스타라는 이미지와 더불어 연기력 논란이 많이 있었는데, 최근 《도둑들》과 《베를린》을 거치면서 어느 정도 연기력을 인정받고 있다. 실제로 2013년 맥스무비와 조선일보에서 조사한 가장 좋아하는 한국 여배우 순위 중 3위를 차지했지만, 가장 연기력이 뛰어난 한국 여배우 순위에서는 10위에 그쳤다. 영화평론가 황진미는 ""《도둑들》을 통해 모든 자신의 이미지들과 화해했으므로, 《베를린》에서는 본래 가지고 있던 진중함과 속 깊은 연기를 보여줄 수 있었다. 전지현은 이제 여백으로 말하고, 절제함으로써 조화를 이루는 성숙함을 지닌 배우가 됐다""고 평가했다. 전지현에게 연기를 가르쳤던 안현모는 《도둑들》 캐릭터와 흡사한 면이 많은 배우라고 하며 ""한 번 꽂히면 무섭게 집중하는 사람. 전지현은 장면에 대한 이해가 다 되면 그 순간 눈빛과 호흡이 변한다""고 말했다. HS애드의 시니어 카피라이터 정성욱은 ""전지현은 특이하다. 공효진보다 예쁘고, 이나영보다 철없고, 수애보다 사악하고, 송혜교보다 건강해 보이며, 김태희보다 표현력이 풍부하다. 그녀에겐 가장 효율적으로 짧은 시간 내에 감정의 깊이를 전달하는 능력이 있다. 광고인 입장에선 사람들이 최근에서야 그녀의 연기력에 대해 놀라워하는 것이 새삼스럽고 뜬금없기까지 하다. 영화계에선 이제서야 겨우 그녀의 사용법을 익힌 것뿐""이라고 말했다. 장진 감독은 대한민국 최고의 여배우로 전지현을 꼽으며 ""아주 훌륭한 외모를 갖고 있으면서도 선입견이 없는 배우다. 다양한 연기적 변신을 오갈 수 있는 몇 안 되는 배우다. 전지현은 아주 세련된 옷이나 천한 옷을 입히거나, 또 지적이거나 무식하거나 어떤 배역에서든 '~하는 척'하는 느낌이 안 나는 매력을 갖고 있다. '엽기'라는 키워드를 애교 있게 표현한 여배우는 전지현이 처음이 아닐까 한다""고 말했다.","{' 감독', ' 출연', ' 전지현', ' 회사', ' 니어', '도둑들', '정성', ' 사람', ' 이미지', ' 여배우', ' 카피라이터', ' 연기력', '장진', '전지현', ' 논란', ' 최고', ' 베를린', ' 작품', ' 연기', ' 이름', ' 시', ' 대한민국'}"
"전지현은 데뷔 이후 긴 생머리를 해오고 있고, 이는 실제로 전지현의 트레이드마크로 불리기도 한다. 또 코 위의 점이 들여다보이는 수수하고 투명한 화장 역시 전지현의 특징으로 알려져 있다. 전지현은 이러한 이미지를 내세워 1999년 삼성 마이젯 프린터 CF를 시작으로 수많은 CF에 출연했다. 실제로 삼성 마이젯 프린터를 업계 1위에 올려놓았고, 2001년부터 11년 동안 해왔던 LG생활건강 샴푸 엘라스틴 역시 업계 1위에 올려놓았다. 이 외에 전지현이 출연한 광고 제품 대부분이 높은 매출을 기록하면서 ""전지현 효과""를 불러왔다. 2004년 《세계일보》에서는 “전지현은 이미 우리 시대에서 하나의 ‘문화코드’다. 예전 최진실이 그러했듯 모든 CF는 ‘그가 출연하는 CF’와 ‘그렇지 않은 CF’로 나뉘고, 들고 나오는 상품은 경이적인 매출 신장을 기록하기 일쑤다”라고 썼다. 《마이데일리》의 대중문화전문기자 배국남은 IMC를 빼놓고는 전지현을 설명할 수 없다며 매체통합마케팅의 귀재라고 말했다. 한국방송광고진흥공사에서 조사한 올해의 선호 광고모델 순위 중 2003년, 2004년 연속으로 1위에 선정되었다. 2005년에는 3위, 이후 순위에 들지 못하다가 2013년 7위로 다시 순위권에 선정되었다.","{' 신문', ' 전지현', ' 트레이드', ' 스타일', ' 코드', ' 동안', ' 데뷔', '전지현', ' 마크', ' 이후', ' 고수', ' 묘사', '년', ' 이름', ' 문화', ' 잡지', ' 모델', ' 광고', ' 머리', ' 트레이드마크', ' 라고', ' 년', ' 샴푸'}"
"마니는 사산조 페르시아 제국(AD 226–640)의 아수리스탄 지방의 지금의 알마다인 또는 그 근처에서 태어났다. 마니가 태어날 당시 알마다인은 아직 파르티아 제국(BC 238 - AD 226)의 지배 하에 있었으며, 마니의 어머니는 파르티아 제국의 저명한 귀족 가문의 사람이었다. 마니의 주요 저작으로는 총 7권이 있지만 모두 단편만이 존재한다. 이 중에서 여섯 권은 시리아 아람어로 쓰여졌다. 마지막 7권은 중기 페르시아어로 쓰여졌는데 사산조 페르시아 제국의 황제 샤푸르 1세(재위 241-272)에게 헌정되었다. 마니는 조로아스터교를 신봉한 바흐람 1세(재위 273-276)에 의해 마니교가 박해를 받을 때 감옥에 수감되었다가 수감된지 한 달이 지나지 않은 기원후 276년 또는 277년에 사망하였다. 마니교도들은 마니가 예수처럼 십자가형을 받고 사망하였다고 묘사하였다.","{' 가문', ' 묘', '마니아', ' 곳', ' 언어', ' 저작', ' 집행', ' 지배', ' 하', ' 권', ' 당시', ' 지역', ' 귀족', ' 사람', ' 인', ' 어머니', ' 감옥', ' 박해', ' 도', ' 박', ' 신봉', ' 파르티아 제국', ' 형', ' 사망', ' 왕', ' 마다', '마니', ' 중', ' 마니', ' 이름', ' 제국', ' 수감', ' 출생', ' 시점', ' 조로아스터교', ' 해당', ' 출생지', '마니교'}"
"20세기까지는 마니의 생애에 대한 충분히 신뢰할만한 자료가 없었다. 이븐 알나딤(Ibn al-Nadim)이 938년에 출판한 《피흐리스트(Fihrist · 목록)》에 담긴 마니의 생애에 대한 내용이나, 비루니(al-Biruni: 973-1048)의 주장이나, 《악타 아르켈라이(Acta Archelai)》와 같은 마니교를 반대하는 4세기의 논쟁서들에 담긴 내용들은 모두 전설적이거나, 중상 비방하는 것이거나, 찬양 일변도로 한 쪽으로 치우쳐 있다. 이런 제약을 전제로 할 때, 이븐 알나딤(Ibn al-Nadim)의 《피흐리스트(Fihrist · 목록)》에 담긴 내용이 이들 문헌들 중에서는 가장 신뢰할만하고 상세한 설명인 것으로 일반적으로 받아들여지고 있다.","{' 만', '내용', ' 논쟁', ' 4세기', ' 반대', ' 이브', ' 책', ' 생애', ' 저서', ' 신뢰', ' 평가', ' 제목', '마니', ' 중', '저자', ' 마니', '년', ' 이야기', ' 문헌', ' 명', ' 저자', '마니교'}"
"《피흐리스트(Fihrist · 목록)》에 담긴 내용 중 특기할만한 사항은 다음 두 가지이다. 첫째는 (신의) ""세 번째 사자(Third Ambassador)""라는 표현이 사용되고 있지 않으며 다만 ""좋은 소식을 전하는 사람 또는 사자""라는 뜻의 ""바시르(bašīr)""라고만 언급되고 있다는 것이다. 둘째는 이슬람교 전통의 다른 문헌들에서는 자주 언급되는 ""화가 마니(Mani the Painter)""라는 토포스(topos)가 전혀 언급되지 않고 있다는 것이다. 이는 《피흐리스트(Fihrist · 목록)》를 제외한 이슬람교 전통의 다른 문헌들에서는 ""화가 마니""라는 토포스가 ""한 종교의 창시자""라는 토포스를 거의 완전히 대체하고 있는 것과는 뚜렷한 차이가 있는 부분이다.","{' 토포스', ' 사자', '내용', ' 전통', '이슬람교', ' 단어', ' 문헌', ' 사람', ' 소식', '사항', ' 뜻', ' 언급', ' 중'}"
"에이로쿠 12년(1569년), 오다 노부나가와 서 하리마의 아카마쓰 마사히데(赤松政秀)와 손을 잡고 주군 우라가미 무네카게에게 반기를 든다. 그러나 아카마쓰 마사히데가 구로다 모토타카(黒田職隆)·요시타카(孝高, 후의 간베에) 부자에게 패배하고, 노부나가가 파견한 이케다 가쓰마사(池田勝正)·벳쇼 야스하루(別所安治)등도 오다 군의 에치젠 침공 때문에 돌하가는 등 악재가 겹쳐, 역으로 무네카게가 약해진 아카마쓰 마사히데의 다쓰노 성(龍野城)을 공격하여 항복을 받아내었다. 이에 따라 우군을 모두 잃게 된 나오이에는 완전히 고립되었기 때문에 스스로도 항전이 불가하다고 판단하여 무네카게에게 항복할 수 밖에 없게 되었다. 이 때는 특별히 용서 받아 목숨을 구하고 귀순을 허락받았다.","{' 카', ' 공격', ' 해진', ' 반기', ' 라가', ' 히데', ' 틈', ' 성은', ' 곳', ' 지배', ' 인물', ' 동맹', '세력', ' 사람', ' 목숨', '아', ' 마사', '오다 노부나가', '공격', ' 시기', ' 아', ' 항복', ' 굴복', '우키타 나오이에', ' 마쓰', '우', ' 세력', ' 반란', ' 손', ' 미', ' 우'}"
"덴쇼 2년(1574년)에 다시 무네카게에게서 독립을 획책하여 우선 고데라 씨(小寺氏)가 맡아 기르고 있던 무네카게의 형 우라가미 마사무네(浦上政宗)의 손자 히사마쓰마루(久松丸)의 존재를 깨닫고, 그를 옹립하여 무네카게에게 반기를 들었다. 이번에는 히사마쓰마루의 옹립과 나오이에의 사전 책략에 의하여 미마사카와 비젠 국내의 무네카게 휘하 장수들이 이반이 연이어, 더욱이 무네카게와 견원지간이었던 아키의 모리 가문과 손을 잡아 군사적인 면에서도 불리함을 극복하였다. 덴쇼 3년(1575년)에는 모리 가문의 미우라 씨 공격에도 가세하여 협조 관계를 굳건히 하였다. 같은해 9월, 무네카게의 심복인 아카시 가게치카(明石景親) 등의 중신들마저 내응시키는데 성공하여 무네카게는 하리마 국으로 도주하고, 나오이에는 비젠뿐만 아니라 빗추 국 일부와 미마사카 국 일부까지 지배영역을 확대하였다.","{' 가문', ' 모리', '덴쇼', ' 라가', ' 도주', ' 견', ' 사람', ' 나라', ' 손자', ' 사이', '아키', ' 립', '가문', ' 원지', ' 마사무네', ' 심복', ' 이름', '우', ' 전통', ' 간', '옹', ' 년', ' 미', '할아버지'}"
